#species	lib	length	genomeID	n50	genome_quality
Staphylococcus_aureus	N194_BC11	3090744	s_4853	335354	HIGH_QUAL
Staphylococcus_aureus	N195_BC02	2750423	s_4854	2667962	HIGH_QUAL
Staphylococcus_aureus	N195_BC05	2746165	s_4855	614799	HIGH_QUAL
Staphylococcus_aureus	N195_BC06	2281882	s_4856	81237	MEDIUM_QUAL
Staphylococcus_aureus	N195_BC11	2846820	s_4857	262717	HIGH_QUAL
Staphylococcus_aureus	N197_BC09	3302797	s_4861	2756542	MEDIUM_QUAL
Staphylococcus_aureus	N197_BC12	2961553	s_4862	360350	HIGH_QUAL
Staphylococcus_aureus	N198_BC08	2951787	s_4864	2922434	HIGH_QUAL
Staphylococcus_aureus	N199_BC01	3041636	s_4865	2935078	HIGH_QUAL
Staphylococcus_aureus	N199_BC03	3019949	s_4866	2592118	HIGH_QUAL
Staphylococcus_aureus	N199_BC04	2977511	s_4867	231683	HIGH_QUAL
Staphylococcus_aureus	N200_BC01	2805370	s_4871	2777469	HIGH_QUAL
Staphylococcus_aureus	N200_BC03	2871252	s_4872	2048205	HIGH_QUAL
Staphylococcus_aureus	N200_BC09	2884568	s_4873	258325	HIGH_QUAL
Staphylococcus_aureus	N202_BC05	3013783	s_4877	2685792	HIGH_QUAL
Staphylococcus_aureus	N203_BC04	2329099	s_4879	931042	MEDIUM_QUAL
Staphylococcus_aureus	N203_BC11	2934593	s_4883	2790073	HIGH_QUAL
Staphylococcus_aureus	N203_BC12	3024040	s_4884	241840	HIGH_QUAL
Staphylococcus_aureus	N204_BC09	2911835	s_4888	2690090	HIGH_QUAL
Staphylococcus_aureus	N205_BC04	2615421	s_4890	94325	HIGH_QUAL
Staphylococcus_aureus	N206_BC05	2856721	s_4894	1713400	HIGH_QUAL
Staphylococcus_aureus	N207_BC08	2852875	s_4897	160807	HIGH_QUAL
Staphylococcus_aureus	N209_BC05	3333721	s_4906	2383736	MEDIUM_QUAL
Staphylococcus_aureus	N209_BC09	3039378	s_4907	3009160	HIGH_QUAL
Staphylococcus_aureus	N210_BC03	3031578	s_4908	2562742	HIGH_QUAL
Staphylococcus_aureus	N210_BC04	3017547	s_4909	100099	HIGH_QUAL
Staphylococcus_aureus	N210_BC11	2931308	s_4912	267192	HIGH_QUAL
Staphylococcus_aureus	N211_BC10	3326302	s_4915	1973394	MEDIUM_QUAL
Staphylococcus_aureus	N212_BC02	2868014	s_4916	2798730	HIGH_QUAL
Staphylococcus_aureus	N212_BC06	2867394	s_4918	2838877	HIGH_QUAL
Staphylococcus_aureus	N212_BC10	2972138	s_4919	2942584	HIGH_QUAL
Staphylococcus_aureus	N213_BC06	2918089	s_4920	2117041	HIGH_QUAL
Staphylococcus_aureus	N214_BC03	1603489	s_4925	19522	MEDIUM_QUAL
Staphylococcus_aureus	N214_BC10	3129149	s_4926	2986612	HIGH_QUAL
Staphylococcus_aureus	N215_BC10	2993870	s_4928	838130	HIGH_QUAL
Staphylococcus_aureus	N216_BC02	2957408	s_4929	274704	HIGH_QUAL
Staphylococcus_aureus	N216_BC10	2986589	s_4932	2956892	HIGH_QUAL
Staphylococcus_aureus	N217_BC02	2789016	s_4933	143092	HIGH_QUAL
Staphylococcus_aureus	N217_BC06	3038877	s_4934	2954321	HIGH_QUAL
Staphylococcus_aureus	N217_BC09	3049880	s_4935	2999592	HIGH_QUAL
Staphylococcus_aureus	N219_BC01	2936921	s_4937	2848735	HIGH_QUAL
Staphylococcus_aureus	N219_BC06	2809933	s_4938	2749945	HIGH_QUAL
Staphylococcus_aureus	N219_BC09	1582306	s_4939	90130	MEDIUM_QUAL
Staphylococcus_aureus	N220_BC07	3039840	s_4943	188907	HIGH_QUAL
Staphylococcus_aureus	N221_BC08	3170556	s_4946	1789105	HIGH_QUAL
Staphylococcus_aureus	N221_BC09	2968697	s_4947	2884907	HIGH_QUAL
Staphylococcus_aureus	N222_BC05	2971085	s_4949	2918855	HIGH_QUAL
Staphylococcus_aureus	N223_BC01	2981978	s_4955	2952327	HIGH_QUAL
Staphylococcus_aureus	N223_BC02	2972990	s_4956	2943427	HIGH_QUAL
Staphylococcus_aureus	N223_BC06	3056054	s_4958	2881965	HIGH_QUAL
Staphylococcus_aureus	N223_BC07	3084016	s_4959	806306	HIGH_QUAL
Staphylococcus_aureus	N224_BC06	2961434	s_4964	2931987	HIGH_QUAL
Staphylococcus_aureus	N224_BC07	3041815	s_4965	1669401	HIGH_QUAL
Staphylococcus_aureus	N227_BC06	2852158	s_4970	175635	HIGH_QUAL
Staphylococcus_aureus	N227_BC08	3337013	s_4971	290572	MEDIUM_QUAL
Staphylococcus_aureus	N227_BC12	2810464	s_4972	2762650	HIGH_QUAL
Staphylococcus_aureus	N229_BC06	3125880	s_4977	182000	HIGH_QUAL
Staphylococcus_aureus	N229_BC12	1408908	s_4978	56881	MEDIUM_QUAL
Staphylococcus_aureus	N230_BC03	2838373	s_4979	309254	HIGH_QUAL
Staphylococcus_aureus	N230_BC04	2867239	s_4980	1550429	HIGH_QUAL
Staphylococcus_aureus	N231_BC08	1561068	s_4982	47034	MEDIUM_QUAL
Staphylococcus_aureus	N231_BC09	2446924	s_4983	74252	HIGH_QUAL
Staphylococcus_aureus	N232_BC01	3333196	s_4984	1715692	MEDIUM_QUAL
Staphylococcus_aureus	N232_BC09	2755843	s_4987	2716394	HIGH_QUAL
Staphylococcus_aureus	N234_BC01	2832394	s_4990	2773897	HIGH_QUAL
Staphylococcus_aureus	N238_BC08	2745190	s_4999	979114	HIGH_QUAL
Staphylococcus_aureus	N238_BC10	2820508	s_5000	2284059	HIGH_QUAL
Staphylococcus_aureus	N238_BC11	3051399	s_5001	2973742	HIGH_QUAL
Staphylococcus_aureus	N240_BC05	3070514	s_5004	2972551	HIGH_QUAL
Staphylococcus_aureus	N240_BC07	3186404	s_5006	1089530	HIGH_QUAL
Staphylococcus_capitis	N102_BC06	2632149	s_5007	2463980	HIGH_QUAL
Staphylococcus_capitis	N103_BC05	2391600	s_5008	1297405	HIGH_QUAL
Staphylococcus_capitis	N103_BC06	2752447	s_5009	2635210	HIGH_QUAL
Staphylococcus_capitis	N103_BC07	2668562	s_5010	2102197	HIGH_QUAL
Staphylococcus_capitis	N103_BC08	2690350	s_5011	787824	HIGH_QUAL
Staphylococcus_capitis	N105_BC08	2523370	s_5013	2498261	HIGH_QUAL
Staphylococcus_capitis	N105_BC09	2530599	s_5014	2505416	HIGH_QUAL
Staphylococcus_capitis	N105_BC10	2481544	s_5015	2456848	HIGH_QUAL
Staphylococcus_capitis	N106_BC09	2549257	s_5016	2523890	HIGH_QUAL
Staphylococcus_capitis	N107_BC05	2503511	s_5017	1466410	HIGH_QUAL
Staphylococcus_capitis	N108_BC04	2554229	s_5019	2528813	HIGH_QUAL
Staphylococcus_capitis	N108_BC10	1931978	s_5022	70925	MEDIUM_QUAL
Staphylococcus_capitis	N109_BC01	2546274	s_5023	2520937	HIGH_QUAL
Staphylococcus_capitis	N109_BC02	2548776	s_5024	2523413	HIGH_QUAL
Staphylococcus_capitis	N110_BC07	2551003	s_5025	1309252	HIGH_QUAL
Staphylococcus_capitis	N111_BC06	2610548	s_5027	1384836	HIGH_QUAL
Staphylococcus_capitis	N113_BC01	2676327	s_5029	809515	HIGH_QUAL
Staphylococcus_capitis	N113_BC02	2616474	s_5030	170726	HIGH_QUAL
Staphylococcus_capitis	N113_BC03	2189521	s_5031	739194	MEDIUM_QUAL
Staphylococcus_capitis	N114_BC03	3333828	s_5034	28966	MEDIUM_QUAL
Staphylococcus_capitis	N116_BC08	2667862	s_5038	2641324	HIGH_QUAL
Staphylococcus_capitis	N116_BC10	2161957	s_5039	64063	MEDIUM_QUAL
Staphylococcus_capitis	N117_BC07	2518918	s_5043	2272458	HIGH_QUAL
Staphylococcus_capitis	N117_BC08	2257154	s_5044	83160	HIGH_QUAL
Staphylococcus_capitis	N117_BC09	2535015	s_5045	2490574	HIGH_QUAL
Staphylococcus_capitis	N119_BC06	2529948	s_5049	690598	HIGH_QUAL
Staphylococcus_capitis	N121_BC07	2287988	s_5052	127141	HIGH_QUAL
Staphylococcus_capitis	N123_BC03	2690157	s_5054	2473025	HIGH_QUAL
Staphylococcus_capitis	N123_BC04	2591203	s_5055	2565422	HIGH_QUAL
Staphylococcus_capitis	N123_BC05	2571904	s_5056	2505973	HIGH_QUAL
Staphylococcus_capitis	N123_BC12	2476743	s_5057	685643	HIGH_QUAL
Staphylococcus_capitis	N124_BC01	2566742	s_5058	694997	HIGH_QUAL
Staphylococcus_capitis	N124_BC07	2512247	s_5061	2487248	HIGH_QUAL
Staphylococcus_capitis	N125_BC05	2528252	s_5064	2503095	HIGH_QUAL
Staphylococcus_capitis	N125_BC06	1292415	s_5065	39805	MEDIUM_QUAL
Staphylococcus_capitis	N125_BC07	2781304	s_5066	2633294	HIGH_QUAL
Staphylococcus_capitis	N125_BC08	2525571	s_5067	236344	HIGH_QUAL
Staphylococcus_capitis	N128_BC07	2292426	s_5070	180764	HIGH_QUAL
Staphylococcus_capitis	N128_BC08	2624212	s_5071	211302	HIGH_QUAL
Staphylococcus_capitis	N128_BC10	2677376	s_5072	1396896	HIGH_QUAL
Staphylococcus_capitis	N128_BC11	2566893	s_5073	1605886	HIGH_QUAL
Staphylococcus_capitis	N129_BC10	2572845	s_5074	2547245	HIGH_QUAL
Staphylococcus_capitis	N131_BC04	2563709	s_5076	2465643	HIGH_QUAL
Staphylococcus_capitis	N131_BC07	2565011	s_5077	2539490	HIGH_QUAL
Staphylococcus_capitis	N131_BC08	1986327	s_5078	95863	MEDIUM_QUAL
Staphylococcus_capitis	N131_BC09	2044167	s_5079	69580	MEDIUM_QUAL
Staphylococcus_capitis	N131_BC10	1483510	s_5080	40483	MEDIUM_QUAL
Staphylococcus_capitis	N132_BC06	2405763	s_5082	1593396	HIGH_QUAL
Staphylococcus_capitis	N132_BC09	2737414	s_5083	2012603	HIGH_QUAL
Staphylococcus_capitis	N133_BC08	1712080	s_5085	55024	MEDIUM_QUAL
Staphylococcus_capitis	N134_BC05	2508623	s_5087	2483659	HIGH_QUAL
Staphylococcus_capitis	N135_BC01	2566634	s_5089	743067	HIGH_QUAL
Staphylococcus_capitis	N135_BC02	2697680	s_5090	951216	HIGH_QUAL
Staphylococcus_capitis	N135_BC03	2785891	s_5091	2393491	HIGH_QUAL
Staphylococcus_capitis	N135_BC05	2545395	s_5092	2520068	HIGH_QUAL
Staphylococcus_capitis	N136_BC10	2873664	s_5093	2650231	HIGH_QUAL
Staphylococcus_capitis	N137_BC09	2659853	s_5095	2633393	HIGH_QUAL
Staphylococcus_capitis	N140_BC11	2609033	s_5098	222200	HIGH_QUAL
Staphylococcus_capitis	N142_BC01	1731855	s_5100	60529	MEDIUM_QUAL
Staphylococcus_capitis	N142_BC06	2547483	s_5102	2522133	HIGH_QUAL
Staphylococcus_capitis	N143_BC01	2584651	s_5103	612977	HIGH_QUAL
Staphylococcus_capitis	N143_BC03	2561668	s_5104	1481299	HIGH_QUAL
Staphylococcus_capitis	N144_BC11	1604055	s_5107	24739	MEDIUM_QUAL
Staphylococcus_capitis	N145_BC02	2657622	s_5108	2631181	HIGH_QUAL
Staphylococcus_capitis	N149_BC10	1539941	s_5115	26813	MEDIUM_QUAL
Staphylococcus_capitis	N150_BC01	2485497	s_5116	243648	HIGH_QUAL
Staphylococcus_capitis	N150_BC09	2389843	s_5117	67981	HIGH_QUAL
Staphylococcus_capitis	N152_BC07	2493115	s_5119	245518	HIGH_QUAL
Staphylococcus_capitis	N152_BC09	1579119	s_5120	36053	MEDIUM_QUAL
Staphylococcus_capitis	N154_BC02	2519724	s_5127	94014	HIGH_QUAL
Staphylococcus_capitis	N154_BC08	2552938	s_5128	2509067	HIGH_QUAL
Staphylococcus_capitis	N155_BC04	2520304	s_5129	2280521	HIGH_QUAL
Staphylococcus_capitis	N155_BC11	2510893	s_5130	2485907	HIGH_QUAL
Staphylococcus_capitis	N157_BC03	2536928	s_5132	1436969	HIGH_QUAL
Staphylococcus_capitis	N158_BC10	2567927	s_5134	2542374	HIGH_QUAL
Staphylococcus_capitis	N158_BC11	2574207	s_5135	2548592	HIGH_QUAL
Staphylococcus_capitis	N160_BC02	2557195	s_5137	2531749	HIGH_QUAL
Staphylococcus_capitis	N162_BC12	2621150	s_5139	2595072	HIGH_QUAL
Staphylococcus_capitis	N163_BC01	2685982	s_5140	2633225	HIGH_QUAL
Staphylococcus_capitis	N163_BC03	2663199	s_5142	2636705	HIGH_QUAL
Staphylococcus_capitis	N164_BC11	2558415	s_5144	2496519	HIGH_QUAL
Staphylococcus_capitis	N165_BC03	2561618	s_5145	145904	HIGH_QUAL
Staphylococcus_capitis	N165_BC05	2644892	s_5146	2618579	HIGH_QUAL
Staphylococcus_capitis	N165_BC06	2664693	s_5147	2638184	HIGH_QUAL
Staphylococcus_capitis	N167_BC07	2552045	s_5150	1291696	HIGH_QUAL
Staphylococcus_capitis	N169_BC03	2640213	s_5154	746334	HIGH_QUAL
Staphylococcus_capitis	N169_BC07	2488537	s_5156	846803	HIGH_QUAL
Staphylococcus_capitis	N169_BC09	2460161	s_5158	1751908	HIGH_QUAL
Staphylococcus_capitis	N172_BC07	2587897	s_5160	2431724	HIGH_QUAL
Staphylococcus_capitis	N172_BC08	2746624	s_5161	2528332	HIGH_QUAL
Staphylococcus_capitis	N176_BC05	1488972	s_5165	74963	MEDIUM_QUAL
Staphylococcus_capitis	N176_BC06	2708277	s_5166	2681336	HIGH_QUAL
Staphylococcus_capitis	N177_BC04	2893946	s_5167	2552609	HIGH_QUAL
Staphylococcus_capitis	N178_BC01	2444154	s_5169	190401	HIGH_QUAL
Staphylococcus_capitis	N179_BC06	2302153	s_5173	184142	HIGH_QUAL
Staphylococcus_capitis	N179_BC07	2592843	s_5174	2544883	HIGH_QUAL
Staphylococcus_capitis	N180_BC07	2603924	s_5176	715927	HIGH_QUAL
Staphylococcus_capitis	N180_BC08	1443757	s_5177	43915	MEDIUM_QUAL
Staphylococcus_capitis	N181_BC04	2367526	s_5180	440800	HIGH_QUAL
Staphylococcus_capitis	N181_BC06	2730759	s_5182	1663195	HIGH_QUAL
Staphylococcus_capitis	N181_BC10	2482979	s_5183	1420973	HIGH_QUAL
Staphylococcus_capitis	N181_BC12	2646360	s_5184	2526738	HIGH_QUAL
Staphylococcus_capitis	N187_BC09	2611525	s_5190	2547016	HIGH_QUAL
Staphylococcus_capitis	N187_BC10	2568882	s_5191	2543322	HIGH_QUAL
Staphylococcus_capitis	N187_BC11	2542919	s_5192	2517613	HIGH_QUAL
Staphylococcus_capitis	N187_BC12	2536323	s_5193	2511084	HIGH_QUAL
Staphylococcus_capitis	N188_BC04	2752830	s_5195	2637423	HIGH_QUAL
Staphylococcus_capitis	N188_BC05	2888902	s_5196	44131	HIGH_QUAL
Staphylococcus_capitis	N188_BC09	2626403	s_5197	1749577	HIGH_QUAL
Staphylococcus_capitis	N189_BC05	2470022	s_5199	688136	HIGH_QUAL
Staphylococcus_capitis	N189_BC09	2597231	s_5201	2225227	HIGH_QUAL
Staphylococcus_capitis	N189_BC10	2737063	s_5202	2246584	HIGH_QUAL
Staphylococcus_capitis	N189_BC11	2415698	s_5203	92037	HIGH_QUAL
Staphylococcus_capitis	N191_BC01	2677035	s_5205	2650402	HIGH_QUAL
Staphylococcus_capitis	N191_BC02	2350663	s_5206	214734	HIGH_QUAL
Staphylococcus_capitis	N191_BC03	2533214	s_5207	2508007	HIGH_QUAL
Staphylococcus_capitis	N192_BC10	1834495	s_5208	53025	MEDIUM_QUAL
Staphylococcus_capitis	N192_BC12	2788318	s_5209	817703	HIGH_QUAL
Staphylococcus_capitis	N194_BC08	2593425	s_5213	2528124	HIGH_QUAL
Staphylococcus_capitis	N197_BC08	2640042	s_5217	2543246	HIGH_QUAL
Staphylococcus_capitis	N199_BC09	2550083	s_5218	365814	HIGH_QUAL
Staphylococcus_capitis	N199_BC10	2593390	s_5219	2567587	HIGH_QUAL
Staphylococcus_capitis	N200_BC09	2701296	s_5220	2286118	HIGH_QUAL
Staphylococcus_capitis	N202_BC02	2579797	s_5222	1500487	HIGH_QUAL
Staphylococcus_capitis	N202_BC09	2565615	s_5224	2461200	HIGH_QUAL
Staphylococcus_capitis	N203_BC04	3340567	s_5226	2415807	MEDIUM_QUAL
Staphylococcus_capitis	N203_BC06	3149568	s_5227	2070343	HIGH_QUAL
Staphylococcus_capitis	N209_BC03	2851014	s_5234	2372319	HIGH_QUAL
Staphylococcus_capitis	N209_BC04	2596280	s_5235	2548206	HIGH_QUAL
Staphylococcus_capitis	N210_BC05	2915480	s_5237	559932	HIGH_QUAL
Staphylococcus_capitis	N212_BC03	2663632	s_5238	768638	HIGH_QUAL
Staphylococcus_capitis	N212_BC04	1699992	s_5239	91181	MEDIUM_QUAL
Staphylococcus_capitis	N212_BC05	2044835	s_5240	119620	MEDIUM_QUAL
Staphylococcus_capitis	N216_BC01	2605827	s_5243	2579900	HIGH_QUAL
Staphylococcus_capitis	N216_BC06	2703986	s_5244	2638321	HIGH_QUAL
Staphylococcus_capitis	N217_BC06	2686600	s_5246	2659874	HIGH_QUAL
Staphylococcus_capitis	N218_BC02	2549197	s_5247	231838	HIGH_QUAL
Staphylococcus_capitis	N220_BC11	1803405	s_5249	36674	MEDIUM_QUAL
Staphylococcus_capitis	N221_BC07	2747385	s_5250	929028	HIGH_QUAL
Staphylococcus_capitis	N223_BC09	2011337	s_5254	135101	MEDIUM_QUAL
Staphylococcus_capitis	N225_BC03	2423048	s_5255	69487	HIGH_QUAL
Staphylococcus_capitis	N225_BC11	2478654	s_5256	388767	HIGH_QUAL
Staphylococcus_capitis	N228_BC07	2540863	s_5259	2515578	HIGH_QUAL
Staphylococcus_capitis	N233_BC04	1915610	s_5264	361000	MEDIUM_QUAL
Staphylococcus_capitis	N235_BC02	2670108	s_5269	292342	HIGH_QUAL
Staphylococcus_capitis	N236_BC08	2573385	s_5271	2508585	HIGH_QUAL
Staphylococcus_capitis	N237_BC11	2153461	s_5273	83079	MEDIUM_QUAL
Staphylococcus_capitis	N238_BC04	2718257	s_5274	2691217	HIGH_QUAL
Staphylococcus_capitis	N238_BC09	2548140	s_5275	2497302	HIGH_QUAL
Staphylococcus_capitis	N239_BC08	2533415	s_5276	1281571	HIGH_QUAL
Staphylococcus_cohnii	N101_BC08	2674046	s_5280	2647443	HIGH_QUAL
Staphylococcus_cohnii	N102_BC02	2745620	s_5281	2579547	HIGH_QUAL
Staphylococcus_cohnii	N102_BC03	2638050	s_5282	1588938	HIGH_QUAL
Staphylococcus_cohnii	N105_BC02	2628364	s_5283	1301225	HIGH_QUAL
Staphylococcus_cohnii	N129_BC02	3258042	s_5290	2578302	MEDIUM_QUAL
Staphylococcus_cohnii	N166_BC04	2598762	s_5296	2572904	HIGH_QUAL
Staphylococcus_cohnii	N172_BC12	2484401	s_5301	221594	HIGH_QUAL
Staphylococcus_cohnii	N187_BC06	2631163	s_5315	2604984	HIGH_QUAL
Staphylococcus_cohnii	N217_BC11	2665151	s_5324	2597916	HIGH_QUAL
Staphylococcus_cohnii	N226_BC11	2601363	s_5330	2575482	HIGH_QUAL
Staphylococcus_cohnii	N235_BC01	2648111	s_5333	2568600	HIGH_QUAL
Staphylococcus_epidermidis	N100_BC06	2567463	s_5335	2541915	HIGH_QUAL
Staphylococcus_epidermidis	N100_BC07	2561752	s_5336	2536261	HIGH_QUAL
Staphylococcus_epidermidis	N100_BC09	2680848	s_5337	2534808	HIGH_QUAL
Staphylococcus_epidermidis	N100_BC10	2704982	s_5338	2539699	HIGH_QUAL
Staphylococcus_epidermidis	N101_BC02	2663775	s_5339	2637276	HIGH_QUAL
Staphylococcus_epidermidis	N101_BC05	2296230	s_5340	832252	HIGH_QUAL
Staphylococcus_epidermidis	N101_BC07	2452101	s_5341	152456	HIGH_QUAL
Staphylococcus_epidermidis	N101_BC12	2663968	s_5342	2637467	HIGH_QUAL
Staphylococcus_epidermidis	N102_BC01	2688921	s_5343	2640174	HIGH_QUAL
Staphylococcus_epidermidis	N102_BC12	2678837	s_5345	2652189	HIGH_QUAL
Staphylococcus_epidermidis	N103_BC01	2514459	s_5346	2489437	HIGH_QUAL
Staphylococcus_epidermidis	N103_BC02	2518920	s_5347	2493854	HIGH_QUAL
Staphylococcus_epidermidis	N104_BC11	2440920	s_5355	1946166	HIGH_QUAL
Staphylococcus_epidermidis	N105_BC06	2618958	s_5356	391065	HIGH_QUAL
Staphylococcus_epidermidis	N105_BC07	2362584	s_5357	683461	HIGH_QUAL
Staphylococcus_epidermidis	N106_BC11	2553312	s_5359	2113601	HIGH_QUAL
Staphylococcus_epidermidis	N107_BC07	2490905	s_5361	2466115	HIGH_QUAL
Staphylococcus_epidermidis	N108_BC07	2443768	s_5364	1012003	HIGH_QUAL
Staphylococcus_epidermidis	N108_BC09	2486023	s_5366	2461284	HIGH_QUAL
Staphylococcus_epidermidis	N110_BC10	1933900	s_5369	38833	MEDIUM_QUAL
Staphylococcus_epidermidis	N111_BC01	1613892	s_5371	54148	MEDIUM_QUAL
Staphylococcus_epidermidis	N112_BC12	2668365	s_5374	2641821	HIGH_QUAL
Staphylococcus_epidermidis	N113_BC04	2595778	s_5375	2442321	HIGH_QUAL
Staphylococcus_epidermidis	N113_BC05	1674203	s_5376	33813	MEDIUM_QUAL
Staphylococcus_epidermidis	N113_BC08	2503391	s_5378	1385323	HIGH_QUAL
Staphylococcus_epidermidis	N113_BC09	2638597	s_5379	2612345	HIGH_QUAL
Staphylococcus_epidermidis	N114_BC03	1401209	s_5381	18653	MEDIUM_QUAL
Staphylococcus_epidermidis	N115_BC08	2543785	s_5383	1297796	HIGH_QUAL
Staphylococcus_epidermidis	N115_BC09	2437681	s_5384	569680	HIGH_QUAL
Staphylococcus_epidermidis	N116_BC01	2630511	s_5388	2604339	HIGH_QUAL
Staphylococcus_epidermidis	N116_BC07	2569143	s_5389	2327313	HIGH_QUAL
Staphylococcus_epidermidis	N116_BC10	2527237	s_5391	1614333	HIGH_QUAL
Staphylococcus_epidermidis	N116_BC11	2563141	s_5392	2537637	HIGH_QUAL
Staphylococcus_epidermidis	N119_BC03	1620996	s_5401	35266	MEDIUM_QUAL
Staphylococcus_epidermidis	N119_BC04	2512814	s_5402	477265	HIGH_QUAL
Staphylococcus_epidermidis	N119_BC06	2238115	s_5404	61712	MEDIUM_QUAL
Staphylococcus_epidermidis	N120_BC01	2520997	s_5406	2495909	HIGH_QUAL
Staphylococcus_epidermidis	N120_BC04	2544841	s_5407	707032	HIGH_QUAL
Staphylococcus_epidermidis	N121_BC03	2611523	s_5409	850512	HIGH_QUAL
Staphylococcus_epidermidis	N121_BC12	1887302	s_5412	37551	MEDIUM_QUAL
Staphylococcus_epidermidis	N122_BC09	2800275	s_5414	2596577	MEDIUM_QUAL
Staphylococcus_epidermidis	N123_BC04	1689356	s_5418	48736	MEDIUM_QUAL
Staphylococcus_epidermidis	N123_BC05	2698517	s_5419	976003	HIGH_QUAL
Staphylococcus_epidermidis	N123_BC12	2665810	s_5420	2033106	HIGH_QUAL
Staphylococcus_epidermidis	N124_BC10	2677490	s_5422	2650854	HIGH_QUAL
Staphylococcus_epidermidis	N124_BC11	2666810	s_5423	2640279	HIGH_QUAL
Staphylococcus_epidermidis	N124_BC12	2671051	s_5424	788715	HIGH_QUAL
Staphylococcus_epidermidis	N125_BC01	2551193	s_5425	1320420	HIGH_QUAL
Staphylococcus_epidermidis	N125_BC02	2559291	s_5426	2533825	HIGH_QUAL
Staphylococcus_epidermidis	N125_BC05	2573837	s_5427	2266834	HIGH_QUAL
Staphylococcus_epidermidis	N126_BC12	2466838	s_5431	1507746	HIGH_QUAL
Staphylococcus_epidermidis	N128_BC06	2466394	s_5434	2441847	HIGH_QUAL
Staphylococcus_epidermidis	N128_BC07	2463991	s_5435	2439470	HIGH_QUAL
Staphylococcus_epidermidis	N128_BC10	2449954	s_5437	2181592	HIGH_QUAL
Staphylococcus_epidermidis	N128_BC11	2502362	s_5438	1475140	HIGH_QUAL
Staphylococcus_epidermidis	N129_BC03	2523147	s_5440	865140	HIGH_QUAL
Staphylococcus_epidermidis	N129_BC04	2362829	s_5441	206296	HIGH_QUAL
Staphylococcus_epidermidis	N129_BC11	2269781	s_5443	181638	HIGH_QUAL
Staphylococcus_epidermidis	N130_BC08	2526851	s_5446	2487754	HIGH_QUAL
Staphylococcus_epidermidis	N130_BC09	2472478	s_5447	1526905	HIGH_QUAL
Staphylococcus_epidermidis	N131_BC03	2499069	s_5448	1357255	HIGH_QUAL
Staphylococcus_epidermidis	N131_BC04	2212829	s_5449	280096	MEDIUM_QUAL
Staphylococcus_epidermidis	N131_BC08	2716256	s_5450	793307	HIGH_QUAL
Staphylococcus_epidermidis	N132_BC04	1771816	s_5455	32051	MEDIUM_QUAL
Staphylococcus_epidermidis	N133_BC04	2530013	s_5458	2504836	HIGH_QUAL
Staphylococcus_epidermidis	N133_BC05	2224604	s_5459	110748	MEDIUM_QUAL
Staphylococcus_epidermidis	N133_BC08	2259023	s_5462	124305	HIGH_QUAL
Staphylococcus_epidermidis	N133_BC10	1518400	s_5463	29380	MEDIUM_QUAL
Staphylococcus_epidermidis	N134_BC01	2245151	s_5464	73781	MEDIUM_QUAL
Staphylococcus_epidermidis	N134_BC05	2563604	s_5465	568879	HIGH_QUAL
Staphylococcus_epidermidis	N134_BC07	2490023	s_5466	2465244	HIGH_QUAL
Staphylococcus_epidermidis	N137_BC10	2726700	s_5473	2661077	HIGH_QUAL
Staphylococcus_epidermidis	N141_BC02	2647300	s_5475	1539545	HIGH_QUAL
Staphylococcus_epidermidis	N141_BC04	2506661	s_5476	2481714	HIGH_QUAL
Staphylococcus_epidermidis	N141_BC07	2582084	s_5478	1383862	HIGH_QUAL
Staphylococcus_epidermidis	N142_BC02	2779524	s_5480	2645280	MEDIUM_QUAL
Staphylococcus_epidermidis	N143_BC01	2318814	s_5482	119562	HIGH_QUAL
Staphylococcus_epidermidis	N143_BC03	2592567	s_5483	1657909	HIGH_QUAL
Staphylococcus_epidermidis	N143_BC05	2492315	s_5484	2449339	HIGH_QUAL
Staphylococcus_epidermidis	N144_BC08	1921961	s_5486	38931	MEDIUM_QUAL
Staphylococcus_epidermidis	N144_BC10	2214408	s_5487	91276	MEDIUM_QUAL
Staphylococcus_epidermidis	N146_BC03	2719749	s_5490	2667763	HIGH_QUAL
Staphylococcus_epidermidis	N146_BC07	2450824	s_5491	2426431	HIGH_QUAL
Staphylococcus_epidermidis	N147_BC03	2431201	s_5493	320171	HIGH_QUAL
Staphylococcus_epidermidis	N147_BC05	2484754	s_5494	1305983	HIGH_QUAL
Staphylococcus_epidermidis	N147_BC08	1810486	s_5496	47588	MEDIUM_QUAL
Staphylococcus_epidermidis	N147_BC10	1877000	s_5497	44940	MEDIUM_QUAL
Staphylococcus_epidermidis	N148_BC09	1755091	s_5498	35618	MEDIUM_QUAL
Staphylococcus_epidermidis	N148_BC11	2174915	s_5499	65831	MEDIUM_QUAL
Staphylococcus_epidermidis	N149_BC01	2230831	s_5500	92021	MEDIUM_QUAL
Staphylococcus_epidermidis	N149_BC10	2729381	s_5501	554327	HIGH_QUAL
Staphylococcus_epidermidis	N152_BC07	2700091	s_5504	2590988	HIGH_QUAL
Staphylococcus_epidermidis	N152_BC09	2687379	s_5505	2645021	HIGH_QUAL
Staphylococcus_epidermidis	N153_BC01	1813974	s_5507	48580	MEDIUM_QUAL
Staphylococcus_epidermidis	N153_BC02	2664128	s_5508	2307690	HIGH_QUAL
Staphylococcus_epidermidis	N153_BC09	2067856	s_5509	74300	MEDIUM_QUAL
Staphylococcus_epidermidis	N153_BC10	1808653	s_5510	30132	MEDIUM_QUAL
