species	sample	contig	start	end	AR_gene
Acinetobacter_baumannii	N118_BC03	tig00000000	174898	175666	ArmA_AGly
Acinetobacter_baumannii	N118_BC03	tig00000000	3588787	3589677	CARB-5_Bla
Acinetobacter_baumannii	N118_BC03	tig00000000	690196	691146	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N118_BC03	tig00000000	3485682	3486376	Mbl_Bla
Acinetobacter_baumannii	N118_BC03	tig00000000	2997008	2998271	BlaA2_Bla
Acinetobacter_baumannii	N118_BC03	tig00000000	409943	411084	ADC_Bla
Acinetobacter_baumannii	N118_BC03	tig00000000	1295245	1296403	ADC_Bla
Acinetobacter_baumannii	N118_BC03	tig00000000	3653617	3654627	BlaA1_Bla
Acinetobacter_baumannii	N118_BC04	tig00000000	1043431	1044248	OXA-23_Bla
Acinetobacter_baumannii	N118_BC04	tig00000000	3681136	3682603	MsrE_MLS
Acinetobacter_baumannii	N118_BC04	tig00000000	1442554	1443370	OXA-23_Bla
Acinetobacter_baumannii	N118_BC04	tig00000000	2906938	2907757	OXA-51_Bla
Acinetobacter_baumannii	N118_BC04	tig00000000	3684890	3685656	ArmA_AGly
Acinetobacter_baumannii	N118_BC04	tig00000000	3680205	3681081	MphE_MLS
Acinetobacter_baumannii	N118_BC04	tig00000000	3232399	3233284	CARB-5_Bla
Acinetobacter_baumannii	N118_BC04	tig00000000	338690	339641	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N118_BC04	tig00000000	2640181	2641446	BlaA2_Bla
Acinetobacter_baumannii	N118_BC04	tig00000000	3129125	3129819	Mbl_Bla
Acinetobacter_baumannii	N118_BC04	tig00000000	58464	59605	ADC_Bla
Acinetobacter_baumannii	N118_BC04	tig00000000	3297202	3298212	BlaA1_Bla
Acinetobacter_baumannii	N118_BC05	tig00000000	1622543	1624012	MsrE_MLS
Acinetobacter_baumannii	N118_BC05	tig00000000	1624067	1624947	MphE_MLS
Acinetobacter_baumannii	N118_BC05	tig00000000	398073	398889	OXA-23_Bla
Acinetobacter_baumannii	N118_BC05	tig00000000	3865746	3866562	OXA-23_Bla
Acinetobacter_baumannii	N118_BC05	tig00000000	2072447	2073337	CARB-5_Bla
Acinetobacter_baumannii	N118_BC05	tig00000000	2397964	2398780	OXA-51_Bla
Acinetobacter_baumannii	N118_BC05	tig00000000	1619494	1620258	ArmA_AGly
Acinetobacter_baumannii	N118_BC05	tig00000000	1104090	1105043	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N118_BC05	tig00000000	2664198	2665462	BlaA2_Bla
Acinetobacter_baumannii	N118_BC05	tig00000000	2175742	2176436	Mbl_Bla
Acinetobacter_baumannii	N118_BC05	tig00000000	1384143	1385283	ADC_Bla
Acinetobacter_baumannii	N118_BC05	tig00000000	499072	500230	ADC_Bla
Acinetobacter_baumannii	N118_BC05	tig00000000	2007517	2008527	BlaA1_Bla
Acinetobacter_baumannii	N124_BC09	tig00000000	2159562	2160256	Mbl_Bla
Acinetobacter_baumannii	N124_BC09	tig00000000	1062077	1063026	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N126_BC04	tig00000016	900879	901699	OXA-51_Bla
Acinetobacter_baumannii	N126_BC04	tig00000016	126549	128014	MsrE_MLS
Acinetobacter_baumannii	N126_BC04	tig00000016	2366235	2367050	OXA-23_Bla
Acinetobacter_baumannii	N126_BC04	tig00000016	128069	128947	MphE_MLS
Acinetobacter_baumannii	N126_BC04	tig00000016	575697	576585	CARB-5_Bla
Acinetobacter_baumannii	N126_BC04	tig00000016	123497	124262	ArmA_AGly
Acinetobacter_baumannii	N126_BC04	tig00000016	1166647	1167911	BlaA2_Bla
Acinetobacter_baumannii	N126_BC04	tig00000016	678853	679547	Mbl_Bla
Acinetobacter_baumannii	N126_BC04	tig00000016	3464411	3465358	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N126_BC04	tig00000016	3743516	3744655	ADC_Bla
Acinetobacter_baumannii	N126_BC04	tig00000016	2860219	2861374	ADC_Bla
Acinetobacter_baumannii	N126_BC04	tig00000016	510955	511965	BlaA1_Bla
Acinetobacter_baumannii	N126_BC05	tig00000000	178638	180105	MsrE_MLS
Acinetobacter_baumannii	N126_BC05	tig00000000	2418667	2419483	OXA-23_Bla
Acinetobacter_baumannii	N126_BC05	tig00000000	953089	953908	OXA-51_Bla
Acinetobacter_baumannii	N126_BC05	tig00000000	627960	628849	CARB-5_Bla
Acinetobacter_baumannii	N126_BC05	tig00000000	180160	181036	MphE_MLS
Acinetobacter_baumannii	N126_BC05	tig00000000	175589	176354	ArmA_AGly
Acinetobacter_baumannii	N126_BC05	tig00000000	3516250	3517203	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N126_BC05	tig00000000	1218747	1220011	BlaA2_Bla
Acinetobacter_baumannii	N126_BC05	tig00000000	731057	731749	Mbl_Bla
Acinetobacter_baumannii	N126_BC05	tig00000000	3795724	3796859	ADC_Bla
Acinetobacter_baumannii	N126_BC05	tig00000000	2913090	2914244	ADC_Bla
Acinetobacter_baumannii	N126_BC05	tig00000000	563192	564204	BlaA1_Bla
Acinetobacter_baumannii	N126_BC06	tig00000055	1419249	1420717	MsrE_MLS
Acinetobacter_baumannii	N126_BC06	tig00000055	371928	372742	OXA-23_Bla
Acinetobacter_baumannii	N126_BC06	tig00000055	1416197	1416963	ArmA_AGly
Acinetobacter_baumannii	N126_BC06	tig00000055	2257645	2258461	OXA-51_Bla
Acinetobacter_baumannii	N126_BC06	tig00000055	1240222	1241361	ADC_Bla
Acinetobacter_baumannii	N126_BC06	tig00000055	1420772	1421647	MphE_MLS
Acinetobacter_baumannii	N126_BC06	tig00000055	2072648	2073341	Mbl_Bla
Acinetobacter_baumannii	N126_BC06	tig00000055	938489	939442	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N126_BC06	tig00000055	2575399	2576656	BlaA2_Bla
Acinetobacter_baumannii	N126_BC06	tig00000055	1876220	1877234	BlaA1_Bla
Acinetobacter_baumannii	N126_BC06	tig00000057	747753	748582	StrB_AGly
Acinetobacter_baumannii	N126_BC06	tig00000057	756554	757368	OXA-23_Bla
Acinetobacter_baumannii	N126_BC06	tig00000057	746957	747753	StrA_AGly
Acinetobacter_baumannii	N126_BC06	tig00000057	751941	753132	TetB_Tet
Acinetobacter_baumannii	N126_BC07	tig00000000	2915354	2916175	OXA-51_Bla
Acinetobacter_baumannii	N126_BC07	tig00000000	3688960	3690428	MsrE_MLS
Acinetobacter_baumannii	N126_BC07	tig00000000	1449844	1450660	OXA-23_Bla
Acinetobacter_baumannii	N126_BC07	tig00000000	3240386	3241276	CARB-5_Bla
Acinetobacter_baumannii	N126_BC07	tig00000000	3692713	3693478	ArmA_AGly
Acinetobacter_baumannii	N126_BC07	tig00000000	3688030	3688905	MphE_MLS
Acinetobacter_baumannii	N126_BC07	tig00000000	351247	352200	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N126_BC07	tig00000000	2649089	2650351	BlaA2_Bla
Acinetobacter_baumannii	N126_BC07	tig00000000	3137440	3138132	Mbl_Bla
Acinetobacter_baumannii	N126_BC07	tig00000000	71504	72642	ADC_Bla
Acinetobacter_baumannii	N126_BC07	tig00000000	955229	956384	ADC_Bla
Acinetobacter_baumannii	N126_BC07	tig00000000	3305087	3306092	BlaA1_Bla
Acinetobacter_baumannii	N129_BC05	tig00000000	3264439	3265905	MsrE_MLS
Acinetobacter_baumannii	N129_BC05	tig00000000	3263505	3264384	MphE_MLS
Acinetobacter_baumannii	N129_BC05	tig00000000	3268193	3268960	ArmA_AGly
Acinetobacter_baumannii	N129_BC05	tig00000000	2815419	2816308	CARB-5_Bla
Acinetobacter_baumannii	N129_BC05	tig00000000	2490062	2490878	OXA-51_Bla
Acinetobacter_baumannii	N129_BC05	tig00000000	1021775	1022587	OXA-23_Bla
Acinetobacter_baumannii	N129_BC05	tig00000000	3776349	3777297	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N129_BC05	tig00000000	2712407	2713100	Mbl_Bla
Acinetobacter_baumannii	N129_BC05	tig00000000	2223716	2224977	BlaA2_Bla
Acinetobacter_baumannii	N129_BC05	tig00000000	3496231	3497369	ADC_Bla
Acinetobacter_baumannii	N129_BC05	tig00000000	526709	527864	ADC_Bla
Acinetobacter_baumannii	N129_BC05	tig00000000	2880187	2881196	BlaA1_Bla
Acinetobacter_baumannii	N129_BC06	tig00000000	1527700	1529169	MsrE_MLS
Acinetobacter_baumannii	N129_BC06	tig00000000	753443	754262	OXA-51_Bla
Acinetobacter_baumannii	N129_BC06	tig00000000	1078529	1079420	CARB-5_Bla
Acinetobacter_baumannii	N129_BC06	tig00000000	3138171	3138986	OXA-23_Bla
Acinetobacter_baumannii	N129_BC06	tig00000000	1531458	1532225	ArmA_AGly
Acinetobacter_baumannii	N129_BC06	tig00000000	1526768	1527645	MphE_MLS
Acinetobacter_baumannii	N129_BC06	tig00000000	2039632	2040579	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N129_BC06	tig00000000	975500	976193	Mbl_Bla
Acinetobacter_baumannii	N129_BC06	tig00000000	486960	488221	BlaA2_Bla
Acinetobacter_baumannii	N129_BC06	tig00000000	1759472	1760612	ADC_Bla
Acinetobacter_baumannii	N129_BC06	tig00000000	2643166	2644321	ADC_Bla
Acinetobacter_baumannii	N129_BC06	tig00000000	1143290	1144302	BlaA1_Bla
Acinetobacter_baumannii	N129_BC07	tig00000000	2892557	2894024	MsrE_MLS
Acinetobacter_baumannii	N129_BC07	tig00000000	650721	651536	OXA-23_Bla
Acinetobacter_baumannii	N129_BC07	tig00000000	2118289	2119107	OXA-51_Bla
Acinetobacter_baumannii	N129_BC07	tig00000000	2891624	2892502	MphE_MLS
Acinetobacter_baumannii	N129_BC07	tig00000000	2443630	2444519	CARB-5_Bla
Acinetobacter_baumannii	N129_BC07	tig00000000	2896312	2897078	ArmA_AGly
Acinetobacter_baumannii	N129_BC07	tig00000000	3404427	3405378	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N129_BC07	tig00000000	1851840	1853102	BlaA2_Bla
Acinetobacter_baumannii	N129_BC07	tig00000000	2340610	2341303	Mbl_Bla
Acinetobacter_baumannii	N129_BC07	tig00000000	3124373	3125513	ADC_Bla
Acinetobacter_baumannii	N129_BC07	tig00000000	155917	157075	ADC_Bla
Acinetobacter_baumannii	N129_BC07	tig00000000	2508376	2509385	BlaA1_Bla
Acinetobacter_baumannii	N129_BC08	tig00000000	65948	67416	MsrE_MLS
Acinetobacter_baumannii	N129_BC08	tig00000000	1675608	1676423	OXA-23_Bla
Acinetobacter_baumannii	N129_BC08	tig00000000	3468854	3469744	CARB-5_Bla
Acinetobacter_baumannii	N129_BC08	tig00000000	65016	65893	MphE_MLS
Acinetobacter_baumannii	N129_BC08	tig00000000	69701	70467	ArmA_AGly
Acinetobacter_baumannii	N129_BC08	tig00000000	3143631	3144447	OXA-51_Bla
Acinetobacter_baumannii	N129_BC08	tig00000000	577658	578607	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N129_BC08	tig00000000	3365856	3366550	Mbl_Bla
Acinetobacter_baumannii	N129_BC08	tig00000000	2877164	2878424	BlaA2_Bla
Acinetobacter_baumannii	N129_BC08	tig00000000	297739	298880	ADC_Bla
Acinetobacter_baumannii	N129_BC08	tig00000000	3533620	3534629	BlaA1_Bla
Acinetobacter_baumannii	N129_BC08	tig00000000	1180879	1181931	ADC_Bla
Acinetobacter_baumannii	N131_BC12	tig00000000	2916050	2916869	OXA-51_Bla
Acinetobacter_baumannii	N131_BC12	tig00000000	3689652	3691118	MsrE_MLS
Acinetobacter_baumannii	N131_BC12	tig00000000	3688719	3689597	MphE_MLS
Acinetobacter_baumannii	N131_BC12	tig00000000	3693403	3694169	ArmA_AGly
Acinetobacter_baumannii	N131_BC12	tig00000000	1449539	1450352	OXA-23_Bla
Acinetobacter_baumannii	N131_BC12	tig00000000	3241002	3241888	CARB-5_Bla
Acinetobacter_baumannii	N131_BC12	tig00000000	352749	353700	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N131_BC12	tig00000000	2649846	2651107	BlaA2_Bla
Acinetobacter_baumannii	N131_BC12	tig00000000	3138118	3138809	Mbl_Bla
Acinetobacter_baumannii	N131_BC12	tig00000000	73111	74249	ADC_Bla
Acinetobacter_baumannii	N131_BC12	tig00000000	955359	956515	ADC_Bla
Acinetobacter_baumannii	N131_BC12	tig00000000	3305692	3306701	BlaA1_Bla
Acinetobacter_baumannii	N132_BC10	tig00000000	2296699	2297513	OXA-51_Bla
Acinetobacter_baumannii	N132_BC10	tig00000000	3745636	3746447	OXA-23_Bla
Acinetobacter_baumannii	N132_BC10	tig00000000	1971900	1972785	CARB-5_Bla
Acinetobacter_baumannii	N132_BC10	tig00000000	2075623	2076315	Mbl_Bla
Acinetobacter_baumannii	N132_BC10	tig00000000	2563130	2564389	BlaA2_Bla
Acinetobacter_baumannii	N132_BC10	tig00000000	963921	964866	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N132_BC10	tig00000000	1244502	1245638	ADC_Bla
Acinetobacter_baumannii	N132_BC10	tig00000000	361338	362489	ADC_Bla
Acinetobacter_baumannii	N132_BC10	tig00000000	1907246	1908254	BlaA1_Bla
Acinetobacter_baumannii	N132_BC11	tig00000000	2461883	2462772	CARB-5_Bla
Acinetobacter_baumannii	N132_BC11	tig00000000	689325	690138	OXA-23_Bla
Acinetobacter_baumannii	N132_BC11	tig00000000	2136960	2137774	OXA-51_Bla
Acinetobacter_baumannii	N132_BC11	tig00000000	3469886	3470835	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N132_BC11	tig00000000	2357996	2358688	Mbl_Bla
Acinetobacter_baumannii	N132_BC11	tig00000000	1870188	1871446	BlaA2_Bla
Acinetobacter_baumannii	N132_BC11	tig00000000	3189067	3190201	ADC_Bla
Acinetobacter_baumannii	N132_BC11	tig00000000	192394	193548	ADC_Bla
Acinetobacter_baumannii	N132_BC11	tig00000000	2526246	2527249	BlaA1_Bla
Acinetobacter_baumannii	N132_BC12	tig00000000	141322	142137	OXA-51_Bla
Acinetobacter_baumannii	N132_BC12	tig00000000	3693424	3694310	CARB-5_Bla
Acinetobacter_baumannii	N132_BC12	tig00000000	1588824	1589633	OXA-23_Bla
Acinetobacter_baumannii	N132_BC12	tig00000000	407504	408766	BlaA2_Bla
Acinetobacter_baumannii	N132_BC12	tig00000000	2686723	2687668	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N132_BC12	tig00000000	2966704	2967841	ADC_Bla
Acinetobacter_baumannii	N132_BC12	tig00000000	2084744	2085897	ADC_Bla
Acinetobacter_baumannii	N132_BC12	tig00000000	3628789	3629792	BlaA1_Bla
Acinetobacter_baumannii	N133_BC02	tig00000000	1458229	1459044	OXA-23_Bla
Acinetobacter_baumannii	N133_BC02	tig00000000	2910430	2911246	OXA-51_Bla
Acinetobacter_baumannii	N133_BC02	tig00000000	3236207	3237095	CARB-5_Bla
Acinetobacter_baumannii	N133_BC02	tig00000000	356309	357258	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N133_BC02	tig00000000	3132126	3132819	Mbl_Bla
Acinetobacter_baumannii	N133_BC02	tig00000000	2643012	2644273	BlaA2_Bla
Acinetobacter_baumannii	N133_BC02	tig00000000	74853	75991	ADC_Bla
Acinetobacter_baumannii	N133_BC02	tig00000000	960226	961380	ADC_Bla
Acinetobacter_baumannii	N133_BC02	tig00000000	3300911	3301922	BlaA1_Bla
Acinetobacter_baumannii	N134_BC08	tig00000000	126989	127801	Aph3''Ia_AGly
Acinetobacter_baumannii	N134_BC08	tig00000000	1399393	1400858	MsrE_MLS
Acinetobacter_baumannii	N134_BC08	tig00000000	3028369	3029200	StrB_AGly
Acinetobacter_baumannii	N134_BC08	tig00000000	3029200	3029997	StrA_AGly
Acinetobacter_baumannii	N134_BC08	tig00000000	120568	121421	TEM-1D_Bla
Acinetobacter_baumannii	N134_BC08	tig00000000	1398461	1399338	MphE_MLS
Acinetobacter_baumannii	N134_BC08	tig00000000	1403137	1403903	ArmA_AGly
Acinetobacter_baumannii	N134_BC08	tig00000000	3000959	3001772	OXA-23_Bla
Acinetobacter_baumannii	N134_BC08	tig00000000	3019594	3020407	OXA-23_Bla
Acinetobacter_baumannii	N134_BC08	tig00000000	562274	563090	OXA-51_Bla
Acinetobacter_baumannii	N134_BC08	tig00000000	3023824	3025013	TetB_Tet
Acinetobacter_baumannii	N134_BC08	tig00000000	1576773	1577909	ADC_Bla
Acinetobacter_baumannii	N134_BC08	tig00000000	748285	748978	Mbl_Bla
Acinetobacter_baumannii	N134_BC08	tig00000000	1931042	1931991	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N134_BC08	tig00000000	245527	246782	BlaA2_Bla
Acinetobacter_baumannii	N134_BC08	tig00000000	943916	944930	BlaA1_Bla
Acinetobacter_baumannii	N134_BC09	tig00000000	3392517	3393982	MsrE_MLS
Acinetobacter_baumannii	N134_BC09	tig00000000	712581	713390	Aph3''Ia_AGly
Acinetobacter_baumannii	N134_BC09	tig00000000	1764777	1765607	StrB_AGly
Acinetobacter_baumannii	N134_BC09	tig00000000	3389469	3390235	ArmA_AGly
Acinetobacter_baumannii	N134_BC09	tig00000000	1773570	1774383	OXA-23_Bla
Acinetobacter_baumannii	N134_BC09	tig00000000	1763982	1764777	StrA_AGly
Acinetobacter_baumannii	N134_BC09	tig00000000	3215463	3216602	ADC_Bla
Acinetobacter_baumannii	N134_BC09	tig00000000	1768964	1770153	TetB_Tet
Acinetobacter_baumannii	N134_BC09	tig00000000	1792155	1792967	OXA-23_Bla
Acinetobacter_baumannii	N134_BC09	tig00000000	3394037	3394912	MphE_MLS
Acinetobacter_baumannii	N134_BC09	tig00000000	718970	719818	TEM-1D_Bla
Acinetobacter_baumannii	N134_BC09	tig00000000	277425	278237	OXA-51_Bla
Acinetobacter_baumannii	N134_BC09	tig00000000	91911	92604	Mbl_Bla
Acinetobacter_baumannii	N134_BC09	tig00000000	2861683	2862630	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N134_BC09	tig00000000	593655	594910	BlaA2_Bla
Acinetobacter_baumannii	N134_BC09	tig00000000	3848308	3849322	BlaA1_Bla
Acinetobacter_baumannii	N134_BC10	tig00000183	2958257	2959090	StrB_AGly
Acinetobacter_baumannii	N134_BC10	tig00000183	58008	58818	Aph3''Ia_AGly
Acinetobacter_baumannii	N134_BC10	tig00000183	1329875	1331341	MsrE_MLS
Acinetobacter_baumannii	N134_BC10	tig00000183	2959090	2959887	StrA_AGly
Acinetobacter_baumannii	N134_BC10	tig00000183	2953717	2954908	TetB_Tet
Acinetobacter_baumannii	N134_BC10	tig00000183	2930890	2931703	OXA-23_Bla
Acinetobacter_baumannii	N134_BC10	tig00000183	1328944	1329820	MphE_MLS
Acinetobacter_baumannii	N134_BC10	tig00000183	1333624	1334389	ArmA_AGly
Acinetobacter_baumannii	N134_BC10	tig00000183	1507204	1508342	ADC_Bla
Acinetobacter_baumannii	N134_BC10	tig00000183	2949494	2950304	OXA-23_Bla
Acinetobacter_baumannii	N134_BC10	tig00000183	51644	52414	TEM-1D_Bla
Acinetobacter_baumannii	N134_BC10	tig00000183	492711	493522	OXA-51_Bla
Acinetobacter_baumannii	N134_BC10	tig00000183	678731	679425	Mbl_Bla
Acinetobacter_baumannii	N134_BC10	tig00000183	1860925	1861878	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N134_BC10	tig00000183	176204	177425	BlaA2_Bla
Acinetobacter_baumannii	N134_BC10	tig00000183	874338	875348	BlaA1_Bla
Acinetobacter_baumannii	N137_BC11	tig00000000	348806	349639	StrB_AGly
Acinetobacter_baumannii	N137_BC11	tig00000000	3201025	3201836	Aph3''Ia_AGly
Acinetobacter_baumannii	N137_BC11	tig00000000	3207412	3208267	TEM-1D_Bla
Acinetobacter_baumannii	N137_BC11	tig00000000	348008	348806	StrA_AGly
Acinetobacter_baumannii	N137_BC11	tig00000000	1927742	1929207	MsrE_MLS
Acinetobacter_baumannii	N137_BC11	tig00000000	352999	354191	TetB_Tet
Acinetobacter_baumannii	N137_BC11	tig00000000	1929262	1930139	MphE_MLS
Acinetobacter_baumannii	N137_BC11	tig00000000	1924691	1925457	ArmA_AGly
Acinetobacter_baumannii	N137_BC11	tig00000000	454651	455464	OXA-23_Bla
Acinetobacter_baumannii	N137_BC11	tig00000000	2765321	2766137	OXA-51_Bla
Acinetobacter_baumannii	N137_BC11	tig00000000	357608	358420	OXA-23_Bla
Acinetobacter_baumannii	N137_BC11	tig00000000	1748750	1749888	ADC_Bla
Acinetobacter_baumannii	N137_BC11	tig00000000	2580516	2581210	Mbl_Bla
Acinetobacter_baumannii	N137_BC11	tig00000000	1447125	1448076	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N137_BC11	tig00000000	3081911	3083166	BlaA2_Bla
Acinetobacter_baumannii	N137_BC11	tig00000000	2384207	2385218	BlaA1_Bla
Acinetobacter_baumannii	N137_BC12	tig00000000	1595888	1596720	StrB_AGly
Acinetobacter_baumannii	N137_BC12	tig00000000	2649205	2650016	Aph3''Ia_AGly
Acinetobacter_baumannii	N137_BC12	tig00000000	1596720	1597518	StrA_AGly
Acinetobacter_baumannii	N137_BC12	tig00000000	2642776	2643629	TEM-1D_Bla
Acinetobacter_baumannii	N137_BC12	tig00000000	15735	17198	MsrE_MLS
Acinetobacter_baumannii	N137_BC12	tig00000000	1489923	1490737	OXA-23_Bla
Acinetobacter_baumannii	N137_BC12	tig00000000	194938	196079	ADC_Bla
Acinetobacter_baumannii	N137_BC12	tig00000000	19484	20250	ArmA_AGly
Acinetobacter_baumannii	N137_BC12	tig00000000	1591340	1592531	TetB_Tet
Acinetobacter_baumannii	N137_BC12	tig00000000	1587110	1587923	OXA-23_Bla
Acinetobacter_baumannii	N137_BC12	tig00000000	3084854	3085670	OXA-51_Bla
Acinetobacter_baumannii	N137_BC12	tig00000000	14804	15680	MphE_MLS
Acinetobacter_baumannii	N137_BC12	tig00000000	3269887	3270580	Mbl_Bla
Acinetobacter_baumannii	N137_BC12	tig00000000	496907	497858	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N137_BC12	tig00000000	2767790	2769042	BlaA2_Bla
Acinetobacter_baumannii	N137_BC12	tig00000000	3465896	3466909	BlaA1_Bla
Acinetobacter_baumannii	N138_BC01	tig00000000	166091	166926	StrB_AGly
Acinetobacter_baumannii	N138_BC01	tig00000000	3019670	3020482	Aph3''Ia_AGly
Acinetobacter_baumannii	N138_BC01	tig00000000	3026063	3026919	TEM-1D_Bla
Acinetobacter_baumannii	N138_BC01	tig00000000	174900	175716	OXA-23_Bla
Acinetobacter_baumannii	N138_BC01	tig00000000	165293	166091	StrA_AGly
Acinetobacter_baumannii	N138_BC01	tig00000000	272284	273099	OXA-23_Bla
Acinetobacter_baumannii	N138_BC01	tig00000000	1746170	1747634	MsrE_MLS
Acinetobacter_baumannii	N138_BC01	tig00000000	1743117	1743884	ArmA_AGly
Acinetobacter_baumannii	N138_BC01	tig00000000	1747689	1748566	MphE_MLS
Acinetobacter_baumannii	N138_BC01	tig00000000	2583747	2584563	OXA-51_Bla
Acinetobacter_baumannii	N138_BC01	tig00000000	170289	171479	TetB_Tet
Acinetobacter_baumannii	N138_BC01	tig00000000	1567072	1568211	ADC_Bla
Acinetobacter_baumannii	N138_BC01	tig00000000	2398765	2399459	Mbl_Bla
Acinetobacter_baumannii	N138_BC01	tig00000000	1265430	1266381	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N138_BC01	tig00000000	2900508	2901762	BlaA2_Bla
Acinetobacter_baumannii	N138_BC01	tig00000000	2202361	2203375	BlaA1_Bla
Acinetobacter_baumannii	N138_BC02	tig00000000	1415870	1416703	StrB_AGly
Acinetobacter_baumannii	N138_BC02	tig00000000	2469513	2470326	Aph3''Ia_AGly
Acinetobacter_baumannii	N138_BC02	tig00000000	2463075	2463930	TEM-1D_Bla
Acinetobacter_baumannii	N138_BC02	tig00000000	1416703	1417501	StrA_AGly
Acinetobacter_baumannii	N138_BC02	tig00000000	3742110	3743574	MsrE_MLS
Acinetobacter_baumannii	N138_BC02	tig00000000	1411318	1412510	TetB_Tet
Acinetobacter_baumannii	N138_BC02	tig00000000	1309703	1310517	OXA-23_Bla
Acinetobacter_baumannii	N138_BC02	tig00000000	1407082	1407896	OXA-23_Bla
Acinetobacter_baumannii	N138_BC02	tig00000000	3741178	3742055	MphE_MLS
Acinetobacter_baumannii	N138_BC02	tig00000000	3745861	3746627	ArmA_AGly
Acinetobacter_baumannii	N138_BC02	tig00000000	2905420	2906235	OXA-51_Bla
Acinetobacter_baumannii	N138_BC02	tig00000000	15060	16196	ADC_Bla
Acinetobacter_baumannii	N138_BC02	tig00000000	3089919	3090613	Mbl_Bla
Acinetobacter_baumannii	N138_BC02	tig00000000	316583	317534	Zn-dependent_hydrolase_Bla
Acinetobacter_baumannii	N138_BC02	tig00000000	2588227	2589482	BlaA2_Bla
Acinetobacter_baumannii	N138_BC02	tig00000000	3285933	3286944	BlaA1_Bla
Acinetobacter_baumannii	N139_BC01	tig00000000	820968	822435	MsrE_MLS
Acinetobacter_baumannii	N139_BC01	tig00000000	820035	820913	MphE_MLS
Acinetobacter_baumannii	N139_BC01	tig00000000	2430458	2431272	OXA-23_Bla
Acinetobacter_baumannii	N139_BC01	tig00000000	371915	372803	CARB-5_Bla
Acinetobacter_baumannii	N139_BC01	tig00000000	824723	825488	ArmA_AGly
Acinetobacter_baumannii	N139_BC01	tig00000000	47021	47836	OXA-51_Bla
Acinetobacter_baumannii	N139_BC01	tig00000000	1332183	1333133	Zn-dependent_hydrolase_Bla
